model,accession,phage,metadata,host,taxonomic_level,host_reasoning,host_confidence,host_source,host_found,thermal_range,temperature,thermal_reasoning,thermal_confidence,thermal_found,paper_dir,paper_dir_size,host_paper_dir,host_paper_dir_size,duration,decision,nodes,timings,JSONDecodeError,summary_file,relevant_accession_papers,relevant_accession_dir_size,relevant_host_papers,relevant_host_dir_size,error_message
gemma4:e4b,UYM28686,Serratia phage vB_SspM_LC53,"{""uid"": ""2320181840"", ""accession"": ""UYM28686"", ""title"": ""RecA-like recombination protein [Serratia phage vB_SspM_LC53]"", ""organism"": ""Serratia phage vB_SspM_LC53"", ""taxonId"": 2989509, ""sequence_length"": 388, ""create_date"": ""2022/10/26"", ""update_date"": ""2022/10/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2320181840|gb|UYM28686.1|"", ""host"": ""Serratia sp. ATCC 39006"", ""country"": ""New Zealand: Dunedin""}",Serratia sp. ATCC 39006,species,The metadata explicitly states the 'host' as 'Serratia sp. ATCC 39006'.,,metadata,True,mesophile,,"The majority of the provided papers (PMC10132071.1, PMC11778176.1, PMC12409353.1, PMC13097137.1, PMC13060164.1, PMC12081810.1) show optimal or primary working temperatures around 30°C or 37°C. These temperatures are characteristic of mesophiles. Specifically, PMC10132071.1 states the optimal growth temperature is '30°C' and the 'primary working temperature' is '30°C'. PMC12409353.1 shows an 'optimal growth temperature: 30°C' and 'suggesting mesophilic growth conditions'. PMC13027821.1 and PMC12081810.1 use 37°C, which is also within the mesophilic range. Since the most frequently cited and consistently implied range is 30-37°C, the overall classification is mesophile.",,True,TMP_results/accessions/UYM28686/library/accession_lit,1,TMP_results/accessions/UYM28686/library/host_lit,9,736.1400000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 10.39, ""ClassifyHostMetadata"": 2.34, ""FilterRelevantLiterature"": 31.86, ""FilterRelevantHostLiterature"": 310.26, ""ClassifySummary"": 9.44}",False,TMP_results/accessions/UYM28686/summary/summary.txt,['PMC10132071.1.txt'],1,"['PMC13027821.1.txt', 'PMC11778176.1.txt', 'PMC11726168.1.txt', 'PMC12081810.1.txt', 'PMC13113151.1.txt', 'PMC13097137.1.txt', 'PMC13060164.1.txt', 'PMC12409353.1.txt']",8,
gemma4:e4b,UYL05959,Klebsiella phage KP13MC5-5,"{""uid"": ""2319413302"", ""accession"": ""UYL05959"", ""title"": ""protein RecA [Klebsiella phage KP13MC5-5]"", ""organism"": ""Klebsiella phage KP13MC5-5"", ""taxonId"": 2985665, ""sequence_length"": 391, ""create_date"": ""2022/10/25"", ""update_date"": ""2022/10/25"", ""dbsource"": ""insd"", ""extra"": ""gi|2319413302|gb|UYL05959.1|"", ""host"": ""Klebsiella pneumoniae KP13"", ""country"": ""Israel"", ""collected_by"": ""BiomX""}",Klebsiella pneumoniae KP13,strain,The metadata explicitly states the host as 'Klebsiella pneumoniae KP13' under the 'host' key.,,metadata,True,mesophile,,"Multiple papers (PMC10241881.1.txt, PMC12307530.1.txt, PMC5088521.1.txt, PMC13070987.1.txt, PMC7125228.1.txt) report optimal or standard incubation/growth temperatures of 37 °C. This temperature is the standard physiological temperature for human pathogens, which defines mesophiles. While some papers do not explicitly state 'mesophile,' the consistent use of 37 °C for assays involving human/clinical samples strongly infers a mesophilic nature. PMC13070987.1.txt explicitly states the phage is 'classified as mesophilic, thriving under conditions suitable for human/animal pathogens.'",,True,TMP_results/accessions/UYL05959/library/accession_lit,7,TMP_results/accessions/UYL05959/library/host_lit,10,982.27,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 22.38, ""ClassifyHostMetadata"": 2.19, ""FilterRelevantLiterature"": 60.73, ""FilterRelevantHostLiterature"": 414.15, ""ClassifySummary"": 8.7}",False,TMP_results/accessions/UYL05959/summary/summary.txt,"['PMC10241881.1.txt', '42156216.txt', 'PMC12307530.1.txt', '42153618.txt']",4,"['PMC13158650.1.txt', 'PMC8841789.1.txt', 'PMC3904158.1.txt', 'PMC13037700.1.txt', 'PMC5088521.1.txt', 'PMC13148056.1.txt', 'PMC13070987.1.txt', 'PMC5820359.1.txt', 'PMC7125228.1.txt']",9,
gemma4:e4b,UYL05785,Klebsiella phage KP13MC5-1,"{""uid"": ""2319413126"", ""accession"": ""UYL05785"", ""title"": ""protein RecA [Klebsiella phage KP13MC5-1]"", ""organism"": ""Klebsiella phage KP13MC5-1"", ""taxonId"": 2985663, ""sequence_length"": 385, ""create_date"": ""2022/10/25"", ""update_date"": ""2022/10/25"", ""dbsource"": ""insd"", ""extra"": ""gi|2319413126|gb|UYL05785.1|"", ""host"": ""Klebsiella pneumoniae KP13"", ""country"": ""Israel"", ""collected_by"": ""BiomX""}",Klebsiella pneumoniae KP13,strain,The metadata explicitly states 'host': 'Klebsiella pneumoniae KP13'. This is copied exactly.,,metadata,True,mesophile,,"Multiple papers (PMC10241881.1.txt, PMC5088521.1.txt, PMC7125228.1.txt, PMC13070987.1.txt) explicitly state or imply that the optimal growth temperature and standard incubation conditions for the bacteria and phages are 37 °C. This temperature range (around 20–45 °C) is characteristic of mesophiles. While some papers state 'No specific optimal growth temperature' (e.g., PMC11978313.1.txt), the majority of the data points to 37 °C as the standard culture condition, which strongly suggests a mesophilic lifestyle for the studied pathogens.",,True,TMP_results/accessions/UYL05785/library/accession_lit,8,TMP_results/accessions/UYL05785/library/host_lit,10,1151.4399999999998,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 24.83, ""ClassifyHostMetadata"": 2.15, ""FilterRelevantLiterature"": 139.63, ""FilterRelevantHostLiterature"": 416.71, ""ClassifySummary"": 8.85}",False,TMP_results/accessions/UYL05785/summary/summary.txt,"['PMC13158650.1.txt', 'PMC10241881.1.txt', 'PMC11978313.1.txt', '42156216.txt', '42153618.txt']",5,"['PMC13158650.1.txt', 'PMC8841789.1.txt', 'PMC3904158.1.txt', 'PMC13037700.1.txt', 'PMC5088521.1.txt', 'PMC13148056.1.txt', 'PMC13070987.1.txt', 'PMC5820359.1.txt', 'PMC7125228.1.txt']",9,
gemma4:e4b,UYL05000,Klebsiella phage KP13-7,"{""uid"": ""2319412340"", ""accession"": ""UYL05000"", ""title"": ""protein RecA [Klebsiella phage KP13-7]"", ""organism"": ""Klebsiella phage KP13-7"", ""taxonId"": 2985662, ""sequence_length"": 370, ""create_date"": ""2022/10/25"", ""update_date"": ""2022/10/25"", ""dbsource"": ""insd"", ""extra"": ""gi|2319412340|gb|UYL05000.1|"", ""host"": ""Klebsiella pneumoniae KP13"", ""country"": ""Israel"", ""collected_by"": ""BiomX""}",Klebsiella pneumoniae KP13,strain,The metadata explicitly states 'host': 'Klebsiella pneumoniae KP13'. This is copied exactly.,,metadata,True,mesophile,,"Multiple papers (PMC10241881.1.txt, PMC13070987.1.txt, PMC7125228.1.txt, PMC5088521.1.txt) report optimal growth or assay temperatures at 37 °C. This temperature is the standard physiological temperature for human pathogens, which defines mesophilic organisms. Specifically, PMC13070987.1.txt explicitly states the phage is 'classified as mesophilic, thriving under conditions suitable for human/animal pathogens.' Other papers confirm 37 °C as the standard incubation temperature for human-associated samples (fecal, sewage, clinical).",,True,TMP_results/accessions/UYL05000/library/accession_lit,7,TMP_results/accessions/UYL05000/library/host_lit,10,1021.2300000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 22.0, ""ClassifyHostMetadata"": 2.15, ""FilterRelevantLiterature"": 77.8, ""FilterRelevantHostLiterature"": 414.81, ""ClassifySummary"": 8.57}",False,TMP_results/accessions/UYL05000/summary/summary.txt,"['PMC10241881.1.txt', '42156216.txt', 'PMC13070987.1.txt', '42153618.txt']",4,"['PMC13158650.1.txt', 'PMC8841789.1.txt', 'PMC3904158.1.txt', 'PMC13037700.1.txt', 'PMC5088521.1.txt', 'PMC13148056.1.txt', 'PMC13070987.1.txt', 'PMC5820359.1.txt', 'PMC7125228.1.txt']",9,
gemma4:e4b,UYE98703,Xanthomonas phage XbC2,"{""uid"": ""2316773889"", ""accession"": ""UYE98703"", ""title"": ""RecA-like protein [Xanthomonas phage XbC2]"", ""organism"": ""Xanthomonas phage XbC2"", ""taxonId"": 2978503, ""sequence_length"": 382, ""create_date"": ""2022/10/19"", ""update_date"": ""2022/10/19"", ""dbsource"": ""insd"", ""extra"": ""gi|2316773889|gb|UYE98703.1|"", ""host"": ""Xanthomonas vesicatoria"", ""country"": ""Mexico"", ""isolation_source"": ""water from irrigation channel""}",Xanthomonas vesicatoria,species,The metadata explicitly contains the key 'host' with the value 'Xanthomonas vesicatoria'.,,metadata,True,mesophile,,"Multiple papers consistently report optimal growth and stability temperatures in the range of 25°C to 30°C (e.g., PMC11273794.1.txt: 'Optimal growth temperature: 27 °C'; PMC13168109.1.txt: 'Optimal growth temperature: 28 °C'; PMC13177180.1.txt: '14°C, 21°C, 25°C, 26°C, and 28°C'; PMC13190192.1.txt: 'Standard in vitro incubation and phage isolation were conducted at 28°C'). This range (20°C–40°C) is characteristic of mesophiles. Furthermore, the stability profiles often show significant reduction or loss of activity above 55°C (PMC12805682.1.txt, PMC11273794.1.txt), which rules out thermophilic classification, and the optimal temperatures are well above typical psychrophilic ranges (which are usually below 20°C).",,True,TMP_results/accessions/UYE98703/library/accession_lit,4,TMP_results/accessions/UYE98703/library/host_lit,8,1043.86,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 22.64, ""ClassifyHostMetadata"": 2.13, ""FilterRelevantLiterature"": 175.71, ""FilterRelevantHostLiterature"": 334.59, ""ClassifySummary"": 9.11}",False,TMP_results/accessions/UYE98703/summary/summary.txt,"['PMC12805682.1.txt', 'PMC11780129.1.txt', 'PMC12075305.1.txt', 'PMC11273794.1.txt']",4,"['PMC12986120.1.txt', 'PMC13168109.1.txt', 'PMC13177180.1.txt', 'PMC13190192.1.txt', 'PMC13039529.1.txt']",5,
gemma4:e4b,UYA57670,Synechococcus phage S-CREM1,"{""uid"": ""2315366031"", ""accession"": ""UYA57670"", ""title"": ""recombinase [Synechococcus phage S-CREM1]"", ""organism"": ""Synechococcus phage S-CREM1"", ""taxonId"": 2982919, ""sequence_length"": 351, ""create_date"": ""2022/10/16"", ""update_date"": ""2022/10/16"", ""dbsource"": ""insd"", ""extra"": ""gi|2315366031|gb|UYA57670.1|"", ""host"": ""Synechococcus sp. CB0101"", ""old_name"": ""Synechococcus phage S-SYEM1""}",Synechococcus sp. CB0101,species,The metadata explicitly states the 'host' as 'Synechococcus sp. CB0101'.,,metadata,True,mesophile,,"Multiple papers (PMC12284385.1, PMC9964418.1, PMC10665884.1, PMC6715862.1, PMC3886946.1) describe organisms isolated from estuarine or coastal marine environments. These environments typically experience moderate, fluctuating temperatures, with optimal growth conditions frequently cited around 22°C to 25°C. The general temperature range cited (e.g., 0 to 30°C in PMC3886946.1) and the specific incubation temperatures (18°C, 22°C, 24°C, 25°C) fall squarely within the mesophilic range (generally 15°C to 35°C). While some papers discuss adaptation to extremes (e.g., deep-sea in PMC12654330.1), the majority of the provided, consistent data points relate to temperate, non-extreme estuarine/coastal life, pointing to mesophily as the most strongly supported classification.",,True,TMP_results/accessions/UYA57670/library/accession_lit,5,TMP_results/accessions/UYA57670/library/host_lit,8,1030.35,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 28.25, ""ClassifyHostMetadata"": 2.23, ""FilterRelevantLiterature"": 212.62, ""FilterRelevantHostLiterature"": 268.66, ""ClassifySummary"": 11.54}",False,TMP_results/accessions/UYA57670/summary/summary.txt,"['PMC12284385.1.txt', 'PMC9964418.1.txt', 'PMC10665884.1.txt', 'PMC12197685.1.txt']",4,"['PMC12654330.1.txt', 'PMC10665897.1.txt', 'PMC12413379.1.txt', 'PMC12838246.1.txt', 'PMC12099654.1.txt', 'PMC9964418.1.txt', 'PMC6715862.1.txt', 'PMC3886946.1.txt']",8,
gemma4:e4b,UXR28913,Bacillus phage Nachito,"{""uid"": ""2312980784"", ""accession"": ""UXR28913"", ""title"": ""RecA-like DNA recombinase [Bacillus phage Nachito]"", ""organism"": ""Bacillus phage Nachito"", ""taxonId"": 2982875, ""sequence_length"": 364, ""create_date"": ""2022/10/09"", ""update_date"": ""2022/10/09"", ""dbsource"": ""insd"", ""extra"": ""gi|2312980784|gb|UXR28913.1|"", ""lab_host"": ""Bacillus sp. ET1"", ""country"": ""USA"", ""isolation_source"": ""soil"", ""lat_lon"": ""40.4928 N 88.9913 W"", ""collection_date"": ""09-Mar-2021"", ""collected_by"": ""Saralexis Torres"", ""identified_by"": ""Saralexis Torres""}",Bacillus sp. ET1,strain,"The metadata contains the key 'lab_host' with the value 'Bacillus sp. ET1', which explicitly states the host organism.",,metadata,True,mesophile,,"The summary for PMC13118943.1.txt explicitly states that 'Mesophilic growth: Implied by optimal growth at 37 °C.' Furthermore, the optimal growth temperature is consistently reported as 37 °C, which is the classic temperature range associated with mesophiles. While other papers show thermophilic or lack of data, the most detailed and consistent evidence points to mesophilic characteristics for the phage in PMC13118943.1.txt.",,True,TMP_results/accessions/UXR28913/library/accession_lit,2,TMP_results/accessions/UXR28913/library/host_lit,7,540.44,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 19.19, ""ClassifyHostMetadata"": 2.35, ""FilterRelevantLiterature"": 50.15, ""FilterRelevantHostLiterature"": 169.24, ""ClassifySummary"": 11.58}",False,TMP_results/accessions/UXR28913/summary/summary.txt,"['PMC13118943.1.txt', 'PMC12474458.1.txt']",2,"['PMC6356159.1.txt', '11267780.txt', 'PMC13118943.1.txt', 'PMC12474458.1.txt', 'PMC12898461.1.txt']",5,
gemma4:e4b,UCR90956,Escherichia phage Sa157lw,"{""uid"": ""2111804905"", ""accession"": ""UCR90956"", ""title"": ""RecA-like recombination protein [Escherichia phage Sa157lw]"", ""organism"": ""Escherichia phage Sa157lw"", ""taxonId"": 2880938, ""sequence_length"": 361, ""create_date"": ""2021/10/17"", ""update_date"": ""2022/09/28"", ""dbsource"": ""insd"", ""extra"": ""gi|2111804905|gb|UCR90956.1|"", ""lab_host"": ""Escherichia coli ATCC 43888"", ""country"": ""USA"", ""isolation_source"": ""surface water in produce-growing area""}",Escherichia coli ATCC 43888,strain,The metadata explicitly contains the key 'lab_host' with the value 'Escherichia coli ATCC 43888'.,,metadata,True,mesophile,,"Multiple papers consistently report optimal growth or assay temperatures at 37°C (PMC9686305.1.txt, PMC6706689.1.txt, PMC12752171.1.txt, PMC13084259.1.txt, PMC13074765.1.txt, PMC13141734.1.txt, PMC13114035.1.txt). The use of 37°C is the standard temperature for human pathogens and many environmental isolates studied in food/sewage contexts, which is characteristic of mesophiles. While some papers show cold tolerance (e.g., 4°C storage), the *optimal* growth temperature points strongly to mesophily. No evidence points to growth above 45-50°C (thermophile) or optimal growth below 20°C (psychrophile).",,True,TMP_results/accessions/UCR90956/library/accession_lit,7,TMP_results/accessions/UCR90956/library/host_lit,10,767.05,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 27.19, ""ClassifyHostMetadata"": 2.35, ""FilterRelevantLiterature"": 156.25, ""FilterRelevantHostLiterature"": 193.16, ""ClassifySummary"": 10.79}",False,TMP_results/accessions/UCR90956/summary/summary.txt,"['PMC9686305.1.txt', 'PMC12887010.1.txt', 'PMC6706689.1.txt', 'PMC12752171.1.txt', 'PMC13084259.1.txt']",5,"['PMC13127935.1.txt', '40154666.txt', '41579760.txt', 'PMC13114035.1.txt', '38465674.txt', 'PMC13074765.1.txt', 'PMC13141734.1.txt']",7,
gemma4:e4b,UXD79538,Klebsiella phage 150040,"{""uid"": ""2306449370"", ""accession"": ""UXD79538"", ""title"": ""protein RecA [Klebsiella phage 150040]"", ""organism"": ""Klebsiella phage 150040"", ""taxonId"": 2979596, ""sequence_length"": 385, ""create_date"": ""2022/09/26"", ""update_date"": ""2022/09/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2306449370|gb|UXD79538.1|"", ""host"": ""Klebsiella pneumoniae"", ""country"": ""China: Chengdu, Sichuan"", ""isolation_source"": ""river"", ""collection_date"": ""2021-07-05""}",Klebsiella pneumoniae,species,The metadata explicitly contains the key 'host' with the value 'Klebsiella pneumoniae'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UXD79538/library/accession_lit,4,TMP_results/accessions/UXD79538/library/host_lit,10,578.6999999999999,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 19.74, ""ClassifyHostMetadata"": 2.12, ""FilterRelevantLiterature"": 151.95, ""FilterRelevantHostLiterature"": 242.62, ""ClassifySummary"": 3.14, ""ClassifyThermalForced"": 5.1}",False,TMP_results/accessions/UXD79538/summary/summary.txt,[],0,"['PMC13195557.1.txt', 'PMC13194946.1.txt', '42173318.txt', 'PMC13195955.1.txt']",4,
gemma4:e4b,UWG30902,Bacteriophage sp.,"{""uid"": ""2295268076"", ""accession"": ""UWG30902"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 382, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295268076|gb|UWG30902.1|"", ""isolate"": ""2822_85719"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWG30902/library/accession_lit,7,TMP_results/accessions/UWG30902/library/host_lit,10,593.3000000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 32.85, ""ClassifyHostMetadata"": 1.91, ""FilterRelevantLiterature"": 192.13, ""FilterRelevantHostLiterature"": 250.17, ""ClassifySummary"": 4.87, ""ClassifyThermalForced"": 4.59}",False,TMP_results/accessions/UWG30902/summary/summary.txt,"['PMC13195805.1.txt', '42008119.txt']",2,"['PMC13196888.1.txt', '42175751.txt']",2,
gemma4:e4b,UWG28160,Bacteriophage sp.,"{""uid"": ""2295265295"", ""accession"": ""UWG28160"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 382, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295265295|gb|UWG28160.1|"", ""isolate"": ""2772_19335"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWG28160/library/accession_lit,7,TMP_results/accessions/UWG28160/library/host_lit,10,593.7,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 30.41, ""ClassifyHostMetadata"": 1.91, ""FilterRelevantLiterature"": 193.8, ""FilterRelevantHostLiterature"": 254.52, ""ClassifySummary"": 3.82, ""ClassifyThermalForced"": 4.38}",False,TMP_results/accessions/UWG28160/summary/summary.txt,"['PMC13195805.1.txt', '42008119.txt']",2,"['PMC13196888.1.txt', '42175751.txt']",2,
gemma4:e4b,UWG19964,Bacteriophage sp.,"{""uid"": ""2295252835"", ""accession"": ""UWG19964"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 328, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295252835|gb|UWG19964.1|"", ""isolate"": ""2549_46873"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWG19964/library/accession_lit,7,TMP_results/accessions/UWG19964/library/host_lit,10,592.26,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 30.24, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 193.5, ""FilterRelevantHostLiterature"": 253.94, ""ClassifySummary"": 3.79, ""ClassifyThermalForced"": 4.37}",False,TMP_results/accessions/UWG19964/summary/summary.txt,"['PMC13195805.1.txt', '42008119.txt']",2,"['PMC13196888.1.txt', '42175751.txt']",2,
gemma4:e4b,UWG19261,Bacteriophage sp.,"{""uid"": ""2295252123"", ""accession"": ""UWG19261"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 382, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295252123|gb|UWG19261.1|"", ""isolate"": ""2538_124211"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWG19261/library/accession_lit,7,TMP_results/accessions/UWG19261/library/host_lit,10,591.0700000000002,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 29.84, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 193.26, ""FilterRelevantHostLiterature"": 253.87, ""ClassifySummary"": 3.82, ""ClassifyThermalForced"": 4.45}",False,TMP_results/accessions/UWG19261/summary/summary.txt,"['PMC13195805.1.txt', '42008119.txt']",2,"['PMC13196888.1.txt', '42175751.txt']",2,
gemma4:e4b,UWG19187,Bacteriophage sp.,"{""uid"": ""2295252048"", ""accession"": ""UWG19187"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 328, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295252048|gb|UWG19187.1|"", ""isolate"": ""2535_117836"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWG19187/library/accession_lit,7,TMP_results/accessions/UWG19187/library/host_lit,10,591.54,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 30.11, ""ClassifyHostMetadata"": 1.91, ""FilterRelevantLiterature"": 193.61, ""FilterRelevantHostLiterature"": 253.77, ""ClassifySummary"": 3.81, ""ClassifyThermalForced"": 4.46}",False,TMP_results/accessions/UWG19187/summary/summary.txt,"['PMC13195805.1.txt', '42008119.txt']",2,"['PMC13196888.1.txt', '42175751.txt']",2,
ERROR,UWG18507,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'NoneType' object is not subscriptable
gemma4:e4b,UWG17694,Bacteriophage sp.,"{""uid"": ""2295250534"", ""accession"": ""UWG17694"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 404, ""create_date"": ""2022/09/11"", ""update_date"": ""2022/09/11"", ""dbsource"": ""insd"", ""extra"": ""gi|2295250534|gb|UWG17694.1|"", ""isolate"": ""2523_46455"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UWG17694/library/accession_lit,7,TMP_results/accessions/UWG17694/library/host_lit,10,591.24,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 30.27, ""ClassifyHostMetadata"": 1.54, ""FilterRelevantLiterature"": 194.51, ""FilterRelevantHostLiterature"": 252.97, ""ClassifySummary"": 3.82, ""ClassifyThermalForced"": 4.61}",False,TMP_results/accessions/UWG17694/summary/summary.txt,"['PMC13195805.1.txt', '42008119.txt']",2,"['PMC13196888.1.txt', '42175751.txt']",2,
