uid,accession,title,organism,taxonId,sequence_length,create_date,update_date,dbsource,extra,host,culture_collection,country,isolation_source,collection_date,collected_by,isolate,metagenome_source,lat_lon,lab_host,strain,gb_acronym,note,chromosome,altitude,identified_by,old_name,clone,clone_lib,bio_material,old_lineage,segment,acronym,synonym,pathovar,genotype,type,haplogroup,serovar,haplotype,gb_synonym
2438093186,YP_010665335,RecA-like DNA recombinase [Mycobacterium phage Jeon],Mycobacterium phage Jeon,2108123,354,2023/01/31,2023/02/08,refseq,gi|2438093186|ref|YP_010665335.1|,,,,,,,,,,Mycobacterium smegmatis mc2 155,,,,,,,,,,,,,,,,,,,,,
2438092286,YP_010664544,transcriptional regulator [Shewanella phage vB_SspM_M16-3],Shewanella phage vB_SspM_M16-3,2866684,204,2023/01/31,2023/02/08,refseq,gi|2438092286|ref|YP_010664544.1|,Shewanella sp. M16,,Poland: Zloty Stok,arsenic-containing microbial mats,2018-09,,,,50.26 N 16.52 E,,,,,,,,,,,,,,,,,,,,,,
2438091829,YP_010664096,RecA filament binding protein DinI [Salmonella phage BIS20],Salmonella phage BIS20,2861008,146,2023/01/31,2023/02/08,refseq,gi|2438091829|ref|YP_010664096.1|,Salmonella enterica subsp. enterica serovar Typhimurium SE-BS17,,Pakistan,,2016,Bushra Shamsi,,,,,,,,,,,Salmonella phage PakCUISE-Phage-BIS20,,,,,,,,,,,,,,
2438091747,YP_010664016,RecA filament binding protein DinI [Escherichia phage Cartapus],Escherichia phage Cartapus,2904709,77,2023/01/31,2023/02/08,refseq,gi|2438091747|ref|YP_010664016.1|,,,,,,,,,,,,,monopartite,,,,,,,,,,,,,,,,,,
2438090713,YP_010663481,DNA primase/helicase [Gordonia phage Vine],Gordonia phage Vine,2857501,693,2023/01/31,2023/02/08,refseq,gi|2438090713|ref|YP_010663481.1|,,,"USA: Lincoln, NE",soil,01-Oct-2020,Grant Schneider,,,40.8202 N 96.6967 W,Gordonia rubripertincta NRRL B-16540,,,,,,Grant Schneider,,,,,,,,,,,,,,,
2438090639,YP_010663409,RecA-like DNA recombinase [Gordonia phage BigChungus],Gordonia phage BigChungus,2762389,693,2023/01/31,2023/02/08,refseq,gi|2438090639|ref|YP_010663409.1|,,,USA,"soil, Omaha, NE",09-Sep-2019,S. Glasshoff and A. Herold,,,41.2097 N 96.2161 W,Gordonia rubripertincta NRRL B-16540,,,,,,S. Glasshoff and A. Herold,,,,,,,,,,,,,,,
2438090568,YP_010663338,RecA-like DNA recombinase [Gordonia phage SheckWes],Gordonia phage SheckWes,2591117,694,2023/01/31,2023/02/08,refseq,gi|2438090568|ref|YP_010663338.1|,,,"USA: Arkadelphia, AR",soil,01-Oct-2018,"T Savage, D Jester, K Merino",,,34.1793 N 93.0998 W,Gordonia rubripertincta NRRL B-16540,,,,,,"T Savage, D Jester, K Merino",,,,,,,,,,,,,,,
2438090547,YP_010663317,RecA-like DNA recombinase [Gordonia phage SheckWes],Gordonia phage SheckWes,2591117,268,2023/01/31,2023/02/08,refseq,gi|2438090547|ref|YP_010663317.1|,,,"USA: Arkadelphia, AR",soil,01-Oct-2018,"T Savage, D Jester, K Merino",,,34.1793 N 93.0998 W,Gordonia rubripertincta NRRL B-16540,,,,,,"T Savage, D Jester, K Merino",,,,,,,,,,,,,,,
2438090489,YP_010663263,RecA-like DNA recombinase [Gordonia phage Lauer],Gordonia phage Lauer,2656538,694,2023/01/31,2023/02/08,refseq,gi|2438090489|ref|YP_010663263.1|,,,"USA: Pittsburgh, PA",soil,01-May-2018,Michael Lauer,,,40.447277 N 79.953995 W,Gordonia rubripertincta NRRL B-16540 SEA,,,,,,MIchael Lauer,,,,,,,,,,,,,,,
2438090425,YP_010663197,RecA-like DNA recombinase [Gordonia phage CherryonLim],Gordonia phage CherryonLim,2652411,693,2023/01/31,2023/02/08,refseq,gi|2438090425|ref|YP_010663197.1|,,,"USA: Riverside, CA",soil,09-Jan-2019,D. Lim,,,33.9094 N 117.4987 W,Gordonia rubripertincta NRRL B-16540,,,,,,D. Lim,,,,,,,,,,,,,,,
2438090352,YP_010663126,RecA-like DNA recombinase [Gordonia phage Mayweather],Gordonia phage Mayweather,2590931,694,2023/01/31,2023/02/08,refseq,gi|2438090352|ref|YP_010663126.1|,,,"USA: Conway, SC",soil,01-Oct-2018,M. Roblee,,,33.903297 N 79.062126 W,,,,,,,M. Roblee,,,,,,,,,,,,,,,
2438090275,YP_010663050,RecA-like DNA recombinase [Gordonia phage Pons],Gordonia phage Pons,2885976,694,2023/01/31,2023/02/08,refseq,gi|2438090275|ref|YP_010663050.1|,,,"USA: Baltimore, MD",soil,01-Sep-2017,Sonia Zarate,,,39.253975 N 76.711876 W,Gordonia rubripertincta NRRL B-16540,,,,,,Sonia Zarate,,,,,,,,,,,,,,,
2438090255,YP_010663030,RecA-like DNA recombinase [Gordonia phage Pons],Gordonia phage Pons,2885976,268,2023/01/31,2023/02/08,refseq,gi|2438090255|ref|YP_010663030.1|,,,"USA: Baltimore, MD",soil,01-Sep-2017,Sonia Zarate,,,39.253975 N 76.711876 W,Gordonia rubripertincta NRRL B-16540,,,,,,Sonia Zarate,,,,,,,,,,,,,,,
2438089910,YP_010662767,recombinase [Rhizobium phage RL2RES],Rhizobium phage RL2RES,103371,396,2023/01/31,2023/02/08,refseq,gi|2438089910|ref|YP_010662767.1|,Rhizobium leguminosarum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438089639,YP_010662632,recombinase [Rhizobium phage RL38J1],Rhizobium phage RL38J1,2663232,396,2023/01/31,2023/02/08,refseq,gi|2438089639|ref|YP_010662632.1|,Rhizobium leguminosarum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438089122,YP_010662016,recombinase [Rhizobium phage P9VFCI],Rhizobium phage P9VFCI,2763531,396,2023/01/31,2023/02/08,refseq,gi|2438089122|ref|YP_010662016.1|,,,,,,,,,,,,,Contig_1,,,,,,,,,,,,,,,,,,
2438088967,YP_010661767,recombinase [Rhizobium phage RHph_I1_9],Rhizobium phage RHph_I1_9,2509729,392,2023/01/31,2023/02/08,refseq,gi|2438088967|gnl|REF_CCG|EVC04_129|ref|YP_010661767.1|,,,Argentina: Salta,agricultural lands,2016-10-06,Jannick Van Cauwenberghe,,,24.8902 S 65.4698 W,Rhizobium sp. I1_9,,,,,,,,,,,,,,,,,,,,,
2438088712,YP_010661513,recombinase [Rhizobium phage RHph_N34],Rhizobium phage RHph_N34,2509586,392,2023/01/31,2023/02/08,refseq,gi|2438088712|gnl|REF_CCG|EVC06_128|ref|YP_010661513.1|,,,Argentina: Chicoana,agricultural lands,2016-10-06,Jannick Van Cauwenberghe,,,25.0578 S 65.5623 W,Rhizobium etli CFN42,,,,,,,,,,,,,,,,,,,,,
2438088458,YP_010661260,recombinase [Rhizobium phage RHph_Y68],Rhizobium phage RHph_Y68,2509787,392,2023/01/31,2023/02/08,refseq,gi|2438088458|gnl|REF_CCG|EVB55_131|ref|YP_010661260.1|,,,"Mexico: Yautepec, Morelos",agricultural lands,2016-05-27,Jannick Van Cauwenberghe,,,18.9208 N 99.0675 W,Rhizobium sp. TUX16P,,,,,,,,,,,,,,,,,,,,,
2438057868,YP_010656728,DnaB-like replicative helicase [Aeromonas phage ZPAH14],Aeromonas phage ZPAH14,2924887,563,2023/01/31,2023/02/08,refseq,gi|2438057868|ref|YP_010656728.1|,Aeromonas hydrophila ZPAH75,,China,lake water,2018-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2438057709,YP_010656630,recombinase [Synechococcus phage S-SZBM1],Synechococcus phage S-SZBM1,2926475,337,2023/01/31,2023/02/08,refseq,gi|2438057709|ref|YP_010656630.1|,Synechococcus sp. CB0101,,China,Shenzhen Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438053487,YP_010656448,DNA primase/helicase [Arthrobacter phage SilentRX],Arthrobacter phage SilentRX,2836091,544,2023/01/31,2023/02/08,refseq,gi|2438053487|ref|YP_010656448.1|,,,"USA: Manchester, NH",soil,01-Oct-2019,Ethan Edwards,,,42.994045 N 71.512123 W,Arthrobacter globiformis B-2979,,,,,,Ethan Edwards,,,,,,,,,,,,,,,
2438040641,YP_010655676,DNA primase/helicase [Streptomyces phage KimJongPhill],Streptomyces phage KimJongPhill,2848886,802,2023/01/31,2023/02/08,refseq,gi|2438040641|ref|YP_010655676.1|,,,"USA: Baltimore, MD",soil,03-Sep-2020,Phillip Long,,,39.36481 N 76.47934 W,Streptomyces mirabilis NRRL B-2400,,,,,,Phillip Long,,,,,,,,,,,,,,,
2438040536,YP_010655572,RecA-like DNA recombinase [Streptomyces phage Zuko],Streptomyces phage Zuko,2601695,270,2023/01/31,2023/02/08,refseq,gi|2438040536|ref|YP_010655572.1|,,,"USA: St. Louis, MO",soil,01-Sep-2018,J Ferry & M Hajdenberg,,,38.7725 N 90.5564 W,Streptomyces griseofuscus ATCC 23916,,,,,,J Ferry & M Hajdenberg,,,,,,,,,,,,,,,
2438040523,YP_010655559,DNA primase [Streptomyces phage Zuko],Streptomyces phage Zuko,2601695,829,2023/01/31,2023/02/08,refseq,gi|2438040523|ref|YP_010655559.1|,,,"USA: St. Louis, MO",soil,01-Sep-2018,J Ferry & M Hajdenberg,,,38.7725 N 90.5564 W,Streptomyces griseofuscus ATCC 23916,,,,,,J Ferry & M Hajdenberg,,,,,,,,,,,,,,,
2438006869,YP_010652373,UvsX-like recombinase [Streptomyces phage Muntaha],Streptomyces phage Muntaha,2713269,341,2023/01/31,2023/02/08,refseq,gi|2438006869|ref|YP_010652373.1|,,,"USA: Wylie, TX",soil,21-Jan-2019,I. Yaqubi,,,32.99125 N 96.549835 W,Streptomyces sanglieri UNT16F27A,,,,,,I. Yaqubi,,,,,,,,,,,,,,,
2438006638,YP_010652144,UvsX-like recombinase [Streptomyces phage Wakanda],Streptomyces phage Wakanda,2713267,341,2023/01/31,2023/02/08,refseq,gi|2438006638|ref|YP_010652144.1|,,,"USA: Lewisville, TX",soil,21-Jan-2019,K. Kankolongo,,,32.9901 N 96.9681 W,Streptomyces sanglieri UNT16F27A,,,,,,K. Kankolongo,,,,,,,,,,,,,,,
2438006404,YP_010651912,UvsX-like recombinase [Streptomyces phage TunaTartare],Streptomyces phage TunaTartare,2848887,340,2023/01/31,2023/02/08,refseq,gi|2438006404|ref|YP_010651912.1|,,,"USA: Halethorpe, MD",soil,31-Aug-2020,Meleca Gluckman,,,39.238056 N 76.708885 W,Streptomyces mirabilis NRRL B-2400,,,,,,Meleca Gluckman,,,,,,,,,,,,,,,
2438006166,YP_010651675,UvsX-like recombinase [Streptomyces phage Faust],Streptomyces phage Faust,2767565,340,2023/01/31,2023/02/08,refseq,gi|2438006166|ref|YP_010651675.1|,,,USA,soil,01-Sep-2019,Meher Arora & Bronson Burke,,,38.664722 N 90.542221 W,Streptomyces lividans JI 1326,,,,,,Meher Arora & Bronson Burke,,,,,,,,,,,,,,,
2438005939,YP_010651450,UvsX-like recombinase [Streptomyces phage Coruscant],Streptomyces phage Coruscant,2739834,335,2023/01/31,2023/02/08,refseq,gi|2438005939|ref|YP_010651450.1|,,,Germany,soil,,,,,,Streptomyces venezuelae ATCC 10712,,,,,,,,,,,,,,,,,,,,,
2438005700,YP_010651215,UvsX-like recombinase [Streptomyces phage Tomas],Streptomyces phage Tomas,2914443,334,2023/01/31,2023/02/08,refseq,gi|2438005700|ref|YP_010651215.1|,,,"USA: Lake Worth, TX",soil,12-Jan-2020,S. Harris,,,32.821 N 97.429 W,Streptomyces sanglieri UNT16F27A,,,,,,S. Harris,,,,,,,,,,,,,,,
2438003994,YP_010649883,transcriptional regulator [Microbacterium phage vB_MoxS-R1],Microbacterium phage vB_MoxS-R1,2848881,190,2023/01/31,2023/02/08,refseq,gi|2438003994|ref|YP_010649883.1|,Microbacterium sp. R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438002482,YP_010648845,RecA-like DNA recombinase [Gordonia phage Sixama],Gordonia phage Sixama,2653271,243,2023/01/31,2023/02/08,refseq,gi|2438002482|ref|YP_010648845.1|,,,"USA: Durham, NC",soil,05-Sep-2018,K. Koustas,,,36.078304 N 79.005 W,Gordonia terrae 3612,,,,,,K. Koustas,,,,,,,,,,,,,,,
2437990550,YP_010648468,RecA filament binding protein DinI [Aeromonas phage pAEv1818],Aeromonas phage pAEv1818,2908746,77,2023/01/31,2023/02/08,refseq,gi|2437990550|ref|YP_010648468.1|,Aeromonas sp.,,,fresh water,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431125892,YP_010597927,RecA [Stenotrophomonas phage vB_SmaS-DLP_1],Stenotrophomonas phage vB_SmaS-DLP_1,1642588,238,2023/01/24,2023/02/08,refseq,gi|2431125892|ref|YP_010597927.1|,Stenotrophomonas maltophilia D1585,,Canada: Edmonton,Red Deer River sediment,2014-06-01,Karlene Lynch,,,,,,,,,,Danielle Peters,,,,,,,,,,,,,,,
2431125837,YP_010597858,RecA [Pseudomonas phage BUCT-PX-5],Pseudomonas phage BUCT-PX-5,2982892,238,2023/01/24,2023/02/08,refseq,gi|2431125837|ref|YP_010597858.1|,Pseudomonas aeruginosa,,China,hospital wastewater,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431125767,YP_010597789,RecA [Pseudomonas phage vB_PaeS_C1],Pseudomonas phage vB_PaeS_C1,2099649,238,2023/01/24,2023/02/08,refseq,gi|2431125767|ref|YP_010597789.1|,Pseudomonas aeruginosa,,China,hospital sewage,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431125641,YP_010597666,putative ATPase [Pseudomonas phage Kopi],Pseudomonas phage Kopi,2880993,238,2023/01/24,2023/02/08,refseq,gi|2431125641|ref|YP_010597666.1|,Pseudomonas aeruginosa 2072,,China,river water,Jan-2020,Leptihn Lab,,,,,,,,,,,,,,,,,,,,,,,,,
2431125559,YP_010597585,putative ATPase [Xanthomonas phage vB_Xar_IVIA-DoCa1],Xanthomonas phage vB_Xar_IVIA-DoCa1,2970490,238,2023/01/24,2023/02/08,refseq,gi|2431125559|ref|YP_010597585.1|,Xanthomonas arboricola pv. juglandis IVIA 1317-1a,,Spain,water,,M.L. Domingo-Calap,,,,,,,,,,,,,,,,,,,,,,,,,
2431125507,YP_010597534,recombinase [Xanthomonas phage Samson],Xanthomonas phage Samson,2596676,238,2023/01/24,2023/02/08,refseq,gi|2431125507|ref|YP_010597534.1|,Xanthomonas sp.,,"USA: College Station, TX",waste water treatment plant sample,2018,Tram Le,,,,"Xanthomonas sp., rice isolate ATCC PTA-13101",,,,,,,,,,,,,,,,,,,,,
2431125406,YP_010597435,RecA ATPase [Pseudomonas phage vB_PaeS-Yazdi-M],Pseudomonas phage vB_PaeS-Yazdi-M,2746928,238,2023/01/24,2023/02/08,refseq,gi|2431125406|ref|YP_010597435.1|,Pseudomonas aeruginosa Y15,,,,,,,,,,vB_PaeS-Yazdi-M,,,,,,,,,,,,,,,,,,,,
2431125328,YP_010597358,putative ATPase [Pseudomonas phage Kaya],Pseudomonas phage Kaya,2872675,238,2023/01/24,2023/02/08,refseq,gi|2431125328|ref|YP_010597358.1|,Pseudomonas aeruginosa 2081,,China,river water,Jan-2020,Leptihn Lab,,,,,,,,,,,,,,,,,,,,,,,,,
2431125287,YP_010597328,hypothetical protein PM391_gp30 [Pseudomonas phage KP1],Pseudomonas phage KP1,2562463,238,2023/01/24,2023/02/08,refseq,gi|2431125287|ref|YP_010597328.1|,Pseudomonas sp.,,Czech Republic,tap water,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
2242704518,URA07082,DNA primase/helicase [Xanthomonas phage Laurelin],Xanthomonas phage Laurelin,2939130,563,2022/05/24,2023/02/07,insd,gi|2242704518|gb|URA07082.1|,,,Germany,sewage,,,,,,Xanthomonas translucens pv. translucens (DSM 18974),,,,,,,,,,,,,,,,,,,,,
2189026657,UKH48096,MAG: hypothetical protein [Pseudomonas phage RP4],Pseudomonas phage RP4,2867297,632,2023/02/07,2023/02/07,insd,gi|2189026657|gb|UKH48096.1|,,,Turkey,hospital wastewater,Sep-2020,,,wastewater metagenome,,,,,,,,,,,,,,,,,,,,,,,
2189026312,UKH47830,MAG: DNA primase/helicase [Escherichia phage RP3],Escherichia phage RP3,2867296,661,2023/02/07,2023/02/07,insd,gi|2189026312|gb|UKH47830.1|,,,Turkey,hospital wastewater,Sep-2020,,,wastewater metagenome,,,,,,,,,,,,,,,,,,,,,,,
2189026161,UKH47761,MAG: recombinase [Staphylococcus phage RP2],Staphylococcus phage RP2,2867299,74,2023/02/07,2023/02/07,insd,gi|2189026161|gb|UKH47761.1|,,,Turkey,hospital wastewater,Sep-2020,,,wastewater metagenome,,,,,,,,,,,,,,,,,,,,,,,
2078968713,QYS24576,RecA protein [Enterococcus phage GVEsP-1],Enterococcus phage GVEsP-1,2859564,415,2021/08/16,2023/02/02,insd,gi|2078968713|gb|QYS24576.1|,Enterococcus sp.,,Viet Nam,river water,15-Mar-2021,Tkachev P V,,,,,,,,,,,,,,,,,,,,,,,,,
2438329571,BBI57387,RecA-like recombination protein [Escherichia phage KIT01],Escherichia phage KIT01,2382092,390,2023/02/02,2023/02/02,insd,gi|2438329571|dbj|BBI57387.1|,Escherichia coli,,Viet Nam:Can Tho,soil from free range chicken farm,2015,,,,,,KIT01,,,,,,,,,,,,,,,,,,,,
2432632574,WCD56996,hypothetical protein [Acinetobacter phage NJ01],Acinetobacter phage NJ01,3024148,754,2023/02/01,2023/02/01,insd,gi|2432632574|gb|WCD56996.1|,Acinetobacter baumannii,,China,sewage sample,,Dandan Liu,,,,,,,,,,,,,,,,,,,,,,,,,
2312628580,UXQ90428,primase/helicase protein [Klebsiella phage BUCT-3589],Klebsiella phage BUCT-3589,2981541,576,2022/10/08,2023/02/01,insd,gi|2312628580|gb|UXQ90428.1|,Klebsiella pneumoniae,,China,water,,,,,,,,,,,,,Klebsiella phage BUCT-shijunti3589,,,,,,,,,,,,,,
2209262782,YP_010303039,putative UvsX protein [Erwinia phage pEa_SNUABM_5],Erwinia phage pEa_SNUABM_5,2797313,853,2022/03/17,2023/02/01,refseq,gi|2209262782|ref|YP_010303039.1|,Erwinia amylovora,,South Korea,stream water,23-Apr-2020,"Sang Guen Kim, Sung Bin Lee, Jun Kwon",,,,,,,,,,,,,,,,,,,,,,,,,
2416396786,WAX22737,putative primase/helicase [Pseudomonas phage UFJF_PfSW6],Pseudomonas phage UFJF_PfSW6,3003725,562,2023/01/30,2023/01/30,insd,gi|2416396786|gnl|Prokka|UFJF_PfSW6_00023|gb|WAX22737.1|,,,Brazil,dairy industry wastewater,,,,,,Pseudomonas fluorescens UFV 041,,,,,,,,,,,,,,,,,,,,,
1188258615,ARM70861,RecA-like recombination protein [Escherichia phage phiC120],Escherichia phage phiC120,1970776,390,2017/05/06,2023/01/30,insd,gi|1188258615|gb|ARM70861.1|,Escherichia coli O157:H7,,Mexico,animal feces,20-Mar-2010,,,,,,,,,,,,,,,,,,,,,,,,,,
2430216707,WBY54220,DNA primase/helicase [Escherichia phage REP12],Escherichia phage REP12,3022454,661,2023/01/28,2023/01/28,insd,gi|2430216707|gb|WBY54220.1|,Escherichia coli,,USA,"Environmental sample, including soil and animal feces",26-Feb-2022,,REP12,,,,,,,,,,,,,,,,,,,,,,,,
2430216617,WBY54131,DNA primase/helicase [Escherichia phage REP11],Escherichia phage REP11,3022453,661,2023/01/28,2023/01/28,insd,gi|2430216617|gb|WBY54131.1|,Escherichia coli,,USA,"Environmental sample, including soil and animal feces",26-Feb-2022,,REP11,,,,,,,,,,,,,,,,,,,,,,,,
2430216487,WBY54002,DNA primase/helicase [Escherichia phage REP10],Escherichia phage REP10,3022452,661,2023/01/28,2023/01/28,insd,gi|2430216487|gb|WBY54002.1|,Escherichia coli,,USA,"Environmental sample, including soil and animal feces",26-Feb-2022,,REP10,,,,,,,,,,,,,,,,,,,,,,,,
2430216312,WBY53828,DNA primase/helicase [Escherichia phage REP9],Escherichia phage REP9,3022462,661,2023/01/28,2023/01/28,insd,gi|2430216312|gb|WBY53828.1|,Escherichia coli,,USA,"Environmental sample, including soil and animal feces",26-Feb-2022,,REP9,,,,,,,,,,,,,,,,,,,,,,,,
2430216228,WBY53745,DNA primase/helicase [Escherichia phage REP8],Escherichia phage REP8,3022461,661,2023/01/28,2023/01/28,insd,gi|2430216228|gb|WBY53745.1|,Escherichia coli,,USA,"Environmental sample, including soil and animal feces",26-Feb-2022,,REP8,,,,,,,,,,,,,,,,,,,,,,,,
2430216142,WBY53660,DNA primase/helicase [Escherichia phage REP7],Escherichia phage REP7,3022460,661,2023/01/28,2023/01/28,insd,gi|2430216142|gb|WBY53660.1|,Escherichia coli,,USA,"Environmental sample, including soil and animal feces",26-Feb-2022,,REP7,,,,,,,,,,,,,,,,,,,,,,,,
2430216011,WBY53530,DNA primase/helicase [Escherichia phage REP6],Escherichia phage REP6,3022459,661,2023/01/28,2023/01/28,insd,gi|2430216011|gb|WBY53530.1|,Escherichia coli,,USA,"Environmental sample, including soil and animal feces",26-Feb-2022,,REP6,,,,,,,,,,,,,,,,,,,,,,,,
2430215882,WBY53402,DNA primase/helicase [Escherichia phage REP5],Escherichia phage REP5,3022458,661,2023/01/28,2023/01/28,insd,gi|2430215882|gb|WBY53402.1|,Escherichia coli,,USA,"Environmental sample, including soil and animal feces",26-Feb-2022,,REP5,,,,,,,,,,,,,,,,,,,,,,,,
2430210785,WBY51998,putative DNA primase/helicase [Pseudomonas phage vB_PaeM_B55],Pseudomonas phage vB_PaeM_B55,3022057,620,2023/01/28,2023/01/28,insd,gi|2430210785|gb|WBY51998.1|,Pseudomonas aeruginosa B55,,China,Changchun sewage,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418522340,WBC28324,recombinase [Desulfofustis phage LS06-2018-MD02],Desulfofustis phage LS06-2018-MD02,3003835,633,2023/01/03,2023/01/27,insd,gi|2418522340|gb|WBC28324.1|,,,USA,,17-Jul-2018,Danielle E. Campbell,,,41.57587 N 70.63781 W,,,,,,,,,,,,,,,,,,,,,,
2177348375,UIS44244,DNA primase/helicase [Salmonella phage PRF-SP5],Salmonella phage PRF-SP5,2909704,566,2022/01/17,2023/01/27,insd,gi|2177348375|gb|UIS44244.1|,Salmonella enterica subsp. enterica serovar Paratyphi B,,Malaysia,rainforest pond water,30-Mar-2019,,,,,,,,,,,,,,,,,,,,,,,,,,
2177348307,UIS44177,DNA primase/helicase [Salmonella phage PRF-SP4],Salmonella phage PRF-SP4,2909703,566,2022/01/17,2023/01/27,insd,gi|2177348307|gb|UIS44177.1|,Salmonella enterica subsp. enterica serovar Paratyphi B,,Malaysia,rainforest wet soil,30-Mar-2019,,,,,,,,,,,,,,,,,,,,,,,,,,
2161230057,UFZ20900,DNA primase/helicase [Salmonella phage PRF-SP3],Salmonella phage PRF-SP3,2900272,566,2021/12/12,2023/01/27,insd,gi|2161230057|gb|UFZ20900.1|,Salmonella enterica subsp. enterica serovar Paratyphi A,,Malaysia,Rainforest pond water,30-Mar-2019,,,,,,,,,,,,,,,,,,,,,,,,,,
2033890516,BCV05060,MAG: hypothetical protein CM15mV97_340 [Caudoviricetes sp.],Caudoviricetes sp.,2832643,470,2021/05/08,2023/01/26,insd,gi|2033890516|dbj|BCV05060.1|,,,,seawater,,,CM1_5m.V97,seawater metagenome,,,,,,,,,,,,,,,,,,,,,,,
2033887800,BCV03674,MAG: hypothetical protein CM15mV71_180 [Caudoviricetes sp.],Caudoviricetes sp.,2832643,413,2021/05/08,2023/01/26,insd,gi|2033887800|dbj|BCV03674.1|,,,,seawater,,,CM1_5m.V71,seawater metagenome,,,,,,,,,,,,,,,,,,,,,,,
2033875322,BCU93864,MAG: hypothetical protein CM15mV3_1500 [Caudoviricetes sp.],Caudoviricetes sp.,2832643,311,2021/05/08,2023/01/26,insd,gi|2033875322|dbj|BCU93864.1|,,,,seawater,,,CM1_5m.V3,seawater metagenome,,,,,,,,,,,,,,,,,,,,,,,
2429571469,WBW49052,primase/helicase protein [Pseudomonas phage vB_PaeM_B31],Pseudomonas phage vB_PaeM_B31,3022055,620,2023/01/25,2023/01/25,insd,gi|2429571469|gb|WBW49052.1|,Pseudomonas aeruginosa B31,,China,Changchun sewage,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429571333,WBW48917,putative DNA primase/helicase [Pseudomonas phage vB_PaeS_B8],Pseudomonas phage vB_PaeS_B8,3022056,620,2023/01/25,2023/01/25,insd,gi|2429571333|gb|WBW48917.1|,Pseudomonas aeruginosa B8,,China,Changchun sewage,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430751206,CAI6013068,Protein RecA [Vibrio phage vB_VpaS_sm030],Vibrio phage vB_VpaS_sm030,2893232,359,2023/01/18,2023/01/24,insd,gi|2430751206|emb|CAI6013068.1|,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2428737275,WBU87582,primase/helicase protein [Klebsiella phage ZCKP3],Klebsiella phage ZCKP3,2996155,516,2023/01/23,2023/01/23,insd,gi|2428737275|gb|WBU87582.1|,Klebsiella pneumoniae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095888037,UAW07640,DNA primase/helicase [Salmonella phage PRF-SP1],Salmonella phage PRF-SP1,2873462,566,2021/09/22,2023/01/23,insd,gi|2095888037|gb|UAW07640.1|,Salmonella enterica subsp. enterica serovar Paratyphi A,,Malaysia,rainforest soil,30-Mar-2019,,,,,,,,,,,,,,,,,,,,,,,,,,
2295432742,UWI42441,MAG: DNA recombination protein [Bacteriophage sp.],Bacteriophage sp.,38018,357,2022/09/11,2023/01/17,insd,gi|2295432742|gb|UWI42441.1|,Homo sapiens,,Japan,feces,,,4198_46168,gut metagenome,,,,,,,,,,,,,,,,,,,,,,,
2295432478,UWI42346,MAG: DNA recombination protein [Bacteriophage sp.],Bacteriophage sp.,38018,396,2022/09/11,2023/01/17,insd,gi|2295432478|gb|UWI42346.1|,Homo sapiens,,Japan,feces,,,4196_63472,gut metagenome,,,,,,,,,,,,,,,,,,,,,,,
2295432367,UWI42263,"MAG: DNA recombination protein, partial [Bacteriophage sp.]",Bacteriophage sp.,38018,237,2022/09/11,2023/01/17,insd,gi|2295432367|gb|UWI42263.1|,Homo sapiens,,Japan,feces,,,4193_14543,gut metagenome,,,,,,,,,,,,,,,,,,,,,,,
2295432057,UWI42046,MAG: CI repressor [Bacteriophage sp.],Bacteriophage sp.,38018,211,2022/09/11,2023/01/17,insd,gi|2295432057|gb|UWI42046.1|,Homo sapiens,,Japan,feces,,,4192_121992,gut metagenome,,,,,,,,,,,,,,,,,,,,,,,
2295431984,UWI41987,MAG: DNA recombination protein [Bacteriophage sp.],Bacteriophage sp.,38018,336,2022/09/11,2023/01/17,insd,gi|2295431984|gb|UWI41987.1|,Homo sapiens,,Japan,feces,,,4192_116481,gut metagenome,,,,,,,,,,,,,,,,,,,,,,,
2295431624,UWI41736,MAG: DNA recombination protein [Bacteriophage sp.],Bacteriophage sp.,38018,383,2022/09/11,2023/01/17,insd,gi|2295431624|gb|UWI41736.1|,Homo sapiens,,Japan,feces,,,4182_17783,gut metagenome,,,,,,,,,,,,,,,,,,,,,,,
2295431164,UWI41487,MAG: DNA recombination protein [Bacteriophage sp.],Bacteriophage sp.,38018,404,2022/09/11,2023/01/17,insd,gi|2295431164|gb|UWI41487.1|,Homo sapiens,,Japan,feces,,,4179_18260,gut metagenome,,,,,,,,,,,,,,,,,,,,,,,
2295430664,UWI41211,MAG: DNA recombination protein [Bacteriophage sp.],Bacteriophage sp.,38018,383,2022/09/11,2023/01/17,insd,gi|2295430664|gb|UWI41211.1|,Homo sapiens,,Japan,feces,,,4171_83010,gut metagenome,,,,,,,,,,,,,,,,,,,,,,,
