model,accession,phage,metadata,host,taxonomic_level,host_reasoning,host_confidence,host_source,host_found,thermal_range,temperature,thermal_reasoning,thermal_confidence,thermal_found,paper_dir,paper_dir_size,host_paper_dir,host_paper_dir_size,duration,decision,nodes,timings,JSONDecodeError,thermal_source,inference_type,host_paper,thermal_paper,thermal_votes,thermal_reasoning_file,error_message
gemma4:e4b,DAR95438,Caudoviricetes sp.,"{""uid"": ""2058120343"", ""accession"": ""DAR95438"", ""title"": ""MAG TPA: Protein recA [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 404, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058120343|tpg|DAR95438.1|"", ""isolate"": ""ctJAC1"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Myoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2015-02-19"", ""note"": ""genome binned from sequencing reads available in SRX876858,SRX876858""}",human,species,"The text states, ""A catalog of tens of thousands of viruses from human metagenomes reveals hidden associations with chronic diseases."" and later, ""...many thousands of shotgun sequencing runs from human metagenomic samples exist in public databases..."" This indicates that the viruses studied, including the general group represented by 'Caudoviricetes sp.', were found in human metagenomes.",,literature,True,mesophile,,,,False,TMP_results/accessions/DAR95438/library/accession_lit,1,TMP_results/accessions/DAR95438/library/host_lit,10,99.75,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 3.69, ""ClassifyHostMetadata"": 2.52, ""ClassifyHostLiterature"": 2.94, ""ClassifyThermalMetadataVote"": 2.63, ""ClassifyThermalLiteratureVotes"": 2.49, ""ClassifyThermalRangeHostLiterature"": 54.39, ""ClassifyThermalForcedVote"": 4.81}",False,,,34083435.txt,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 0}",TMP_results/accessions/DAR95438/reasoning/reasoning.txt,
gemma4:e4b,DAR95104,Caudoviricetes sp.,"{""uid"": ""2058120005"", ""accession"": ""DAR95104"", ""title"": ""MAG TPA: Recombination and repair protein [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 409, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058120005|tpg|DAR95104.1|"", ""isolate"": ""ct5kF4"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Myoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2015-02-19"", ""note"": ""genome binned from sequencing reads available in SRX877232,SRX877232""}",,,,,,False,mesophile,,,,False,TMP_results/accessions/DAR95104/library/accession_lit,1,TMP_results/accessions/DAR95104/library/host_lit,0,92.39,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 9.02, ""ClassifyHostMetadata"": 2.46, ""ClassifyHostLiterature"": 36.66, ""ClassifyThermalMetadataVote"": 2.75, ""ClassifyThermalLiteratureVotes"": 35.74, ""ClassifyThermalRangeHostLiterature"": 0.04, ""ClassifyThermalForcedVote"": 4.35}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 0}",TMP_results/accessions/DAR95104/reasoning/reasoning.txt,
gemma4:e4b,DAR86719,Caudoviricetes sp.,"{""uid"": ""2058111230"", ""accession"": ""DAR86719"", ""title"": ""MAG TPA: Protein recA [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 336, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058111230|tpg|DAR86719.1|"", ""isolate"": ""ctBGO21"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Siphoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2012-06-19"", ""note"": ""genome binned from sequencing reads available in SRX153918""}",human,species,"The text states, ""A catalog of tens of thousands of viruses from human metagenomes reveals hidden associations with chronic diseases."" and later, ""...many thousands of shotgun sequencing runs from human metagenomic samples exist in public databases..."" This indicates that the viruses studied, including the general group represented by 'Caudoviricetes sp.', were found in human metagenomes.",,literature,True,mesophile,,,,False,TMP_results/accessions/DAR86719/library/accession_lit,1,TMP_results/accessions/DAR86719/library/host_lit,10,85.25999999999999,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 4.1, ""ClassifyHostMetadata"": 2.59, ""ClassifyHostLiterature"": 2.93, ""ClassifyThermalMetadataVote"": 2.7, ""ClassifyThermalLiteratureVotes"": 2.51, ""ClassifyThermalRangeHostLiterature"": 38.58, ""ClassifyThermalForcedVote"": 4.38}",False,,,34083435.txt,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 0}",TMP_results/accessions/DAR86719/reasoning/reasoning.txt,
gemma4:e4b,DAR73050,Caudoviricetes sp.,"{""uid"": ""2058097051"", ""accession"": ""DAR73050"", ""title"": ""MAG TPA: Protein recA [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 377, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058097051|tpg|DAR73050.1|"", ""isolate"": ""ctvbQ4"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Siphoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2012-06-19"", ""note"": ""genome binned from sequencing reads available in SRX154004""}",,,,,,False,mesophile,,,,False,TMP_results/accessions/DAR73050/library/accession_lit,1,TMP_results/accessions/DAR73050/library/host_lit,0,94.72,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 10.29, ""ClassifyHostMetadata"": 2.69, ""ClassifyHostLiterature"": 36.68, ""ClassifyThermalMetadataVote"": 2.85, ""ClassifyThermalLiteratureVotes"": 35.73, ""ClassifyThermalRangeHostLiterature"": 0.04, ""ClassifyThermalForcedVote"": 4.74}",False,,,,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 1, 'none': 1}",TMP_results/accessions/DAR73050/reasoning/reasoning.txt,
gemma4:e4b,DAR65622,Caudoviricetes sp.,"{""uid"": ""2058089472"", ""accession"": ""DAR65622"", ""title"": ""MAG TPA: Protein recA [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 390, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058089472|tpg|DAR65622.1|"", ""isolate"": ""ct8jA3"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Myoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2012-06-19"", ""note"": ""genome binned from sequencing reads available in SRX154244""}",human,species,"The text states, ""A catalog of tens of thousands of viruses from human metagenomes reveals hidden associations with chronic diseases."" and later, ""...many thousands of shotgun sequencing runs from human metagenomic samples exist in public databases..."" This indicates that the viruses studied, including the general group represented by 'Caudoviricetes sp.', were found in human metagenomes.",,literature,True,mesophile,,,,False,TMP_results/accessions/DAR65622/library/accession_lit,1,TMP_results/accessions/DAR65622/library/host_lit,10,82.58,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 3.8, ""ClassifyHostMetadata"": 2.69, ""ClassifyHostLiterature"": 2.93, ""ClassifyThermalMetadataVote"": 2.69, ""ClassifyThermalLiteratureVotes"": 2.51, ""ClassifyThermalRangeHostLiterature"": 38.58, ""ClassifyThermalForcedVote"": 4.65}",False,,,34083435.txt,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 0}",TMP_results/accessions/DAR65622/reasoning/reasoning.txt,
gemma4:e4b,DAR64112,Caudoviricetes sp.,"{""uid"": ""2058087932"", ""accession"": ""DAR64112"", ""title"": ""MAG TPA: Protein recA [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 386, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058087932|tpg|DAR64112.1|"", ""isolate"": ""ctgbW14"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Siphoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2012-12-03"", ""note"": ""genome binned from sequencing reads available in SRX208180""}",human,species,"The text states, ""A catalog of tens of thousands of viruses from human metagenomes reveals hidden associations with chronic diseases."" and later, ""...many thousands of shotgun sequencing runs from human metagenomic samples exist in public databases..."" This indicates that the viruses studied, including the general group represented by 'Caudoviricetes sp.', were found in human metagenomes.",,literature,True,mesophile,,,,False,TMP_results/accessions/DAR64112/library/accession_lit,1,TMP_results/accessions/DAR64112/library/host_lit,10,98.03,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 3.65, ""ClassifyHostMetadata"": 2.72, ""ClassifyHostLiterature"": 2.94, ""ClassifyThermalMetadataVote"": 2.56, ""ClassifyThermalLiteratureVotes"": 2.51, ""ClassifyThermalRangeHostLiterature"": 52.46, ""ClassifyThermalForcedVote"": 4.47}",False,,,34083435.txt,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 0}",TMP_results/accessions/DAR64112/reasoning/reasoning.txt,
gemma4:e4b,DAT10795,Caudoviricetes sp.,"{""uid"": ""2058072155"", ""accession"": ""DAT10795"", ""title"": ""MAG TPA: Protein recA [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 338, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058072155|tpg|DAT10795.1|"", ""isolate"": ""ct6Al7"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Siphoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2015-02-19"", ""note"": ""genome binned from sequencing reads available in SRX877257""}",human,species,"The text states, ""A catalog of tens of thousands of viruses from human metagenomes reveals hidden associations with chronic diseases."" and later, ""...many thousands of shotgun sequencing runs from human metagenomic samples exist in public databases..."" This indicates that the viruses studied, including the general group represented by 'Caudoviricetes sp.', were found in human metagenomes.",,literature,True,mesophile,,,,False,TMP_results/accessions/DAT10795/library/accession_lit,1,TMP_results/accessions/DAT10795/library/host_lit,10,98.52,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 3.73, ""ClassifyHostMetadata"": 2.58, ""ClassifyHostLiterature"": 2.93, ""ClassifyThermalMetadataVote"": 2.57, ""ClassifyThermalLiteratureVotes"": 2.52, ""ClassifyThermalRangeHostLiterature"": 53.73, ""ClassifyThermalForcedVote"": 4.67}",False,,,34083435.txt,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 0}",TMP_results/accessions/DAT10795/reasoning/reasoning.txt,
gemma4:e4b,DAT07171,Caudoviricetes sp.,"{""uid"": ""2058068462"", ""accession"": ""DAT07171"", ""title"": ""MAG TPA: Recombination and repair protein [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 397, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058068462|tpg|DAT07171.1|"", ""isolate"": ""ctWRl9"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Myoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2015-02-19"", ""note"": ""genome binned from sequencing reads available in SRX877087""}",human,species,"The text states, ""A catalog of tens of thousands of viruses from human metagenomes reveals hidden associations with chronic diseases."" and later, ""...many thousands of shotgun sequencing runs from human metagenomic samples exist in public databases..."" This indicates that the viruses studied, including the general group represented by 'Caudoviricetes sp.', were found in human metagenomes.",,literature,True,mesophile,,,,False,TMP_results/accessions/DAT07171/library/accession_lit,1,TMP_results/accessions/DAT07171/library/host_lit,10,99.01,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 3.77, ""ClassifyHostMetadata"": 2.52, ""ClassifyHostLiterature"": 2.94, ""ClassifyThermalMetadataVote"": 2.67, ""ClassifyThermalLiteratureVotes"": 2.51, ""ClassifyThermalRangeHostLiterature"": 53.69, ""ClassifyThermalForcedVote"": 4.42}",False,,,34083435.txt,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 0}",TMP_results/accessions/DAT07171/reasoning/reasoning.txt,
gemma4:e4b,DAT04926,Caudoviricetes sp.,"{""uid"": ""2058066168"", ""accession"": ""DAT04926"", ""title"": ""MAG TPA: Protein recA [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 336, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058066168|tpg|DAT04926.1|"", ""isolate"": ""ctvWv6"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Siphoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2010-08-11"", ""note"": ""genome binned from sequencing reads available in SRX024327,SRX024327,SRX024327""}",human,species,"The text states, ""A catalog of tens of thousands of viruses from human metagenomes reveals hidden associations with chronic diseases."" and later, ""...many thousands of shotgun sequencing runs from human metagenomic samples exist in public databases..."" This indicates that the viruses studied, including the general group represented by 'Caudoviricetes sp.', were found in human metagenomes.",,literature,True,mesophile,,,,False,TMP_results/accessions/DAT04926/library/accession_lit,1,TMP_results/accessions/DAT04926/library/host_lit,10,119.54,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 3.86, ""ClassifyHostMetadata"": 3.07, ""ClassifyHostLiterature"": 2.93, ""ClassifyThermalMetadataVote"": 3.01, ""ClassifyThermalLiteratureVotes"": 2.52, ""ClassifyThermalRangeHostLiterature"": 70.2, ""ClassifyThermalForcedVote"": 5.51}",False,,,34083435.txt,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 1, 'none': 1}",TMP_results/accessions/DAT04926/reasoning/reasoning.txt,
gemma4:e4b,DAT03367,Caudoviricetes sp.,"{""uid"": ""2058064578"", ""accession"": ""DAT03367"", ""title"": ""MAG TPA: Protein recA [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 336, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058064578|tpg|DAT03367.1|"", ""isolate"": ""ctf6G21"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Siphoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2010-07-29"", ""note"": ""genome binned from sequencing reads available in SRX024059,SRX024059""}",human,species,"The text states, ""A catalog of tens of thousands of viruses from human metagenomes reveals hidden associations with chronic diseases."" and later, ""...many thousands of shotgun sequencing runs from human metagenomic samples exist in public databases..."" This indicates that the viruses studied, including the general group represented by 'Caudoviricetes sp.', were found in human metagenomes.",,literature,True,mesophile,,,,False,TMP_results/accessions/DAT03367/library/accession_lit,1,TMP_results/accessions/DAT03367/library/host_lit,10,97.87000000000002,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 3.9, ""ClassifyHostMetadata"": 3.1, ""ClassifyHostLiterature"": 2.93, ""ClassifyThermalMetadataVote"": 2.56, ""ClassifyThermalLiteratureVotes"": 2.53, ""ClassifyThermalRangeHostLiterature"": 52.63, ""ClassifyThermalForcedVote"": 4.95}",False,,,34083435.txt,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 1, 'none': 1}",TMP_results/accessions/DAT03367/reasoning/reasoning.txt,
gemma4:e4b,DAS96418,Caudoviricetes sp.,"{""uid"": ""2058057487"", ""accession"": ""DAS96418"", ""title"": ""MAG TPA: Protein recA [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 374, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058057487|tpg|DAS96418.1|"", ""isolate"": ""ct2vc8"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Siphoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2012-08-06"", ""note"": ""genome binned from sequencing reads available in SRX173498,SRX173475,SRX173486,SRX173498,SRX173481,SRX173486,SRX173493,SRX173486,SRX173481,SRX173475,SRX173493,SRX173481,SRX173498,SRX173486,SRX173493,SRX173481,SRX173498,SRX173498,SRX173481,SRX173493,SRX173498,SRX173493,SRX173493,SRX173475,SRX173475,SRX173475,SRX173486,SRX173493,SRX173498,SRX173481,SRX173486,SRX173486,SRX173486,SRX173475,SRX173475,SRX173475,SRX173498,SRX173481""}",human,species,"The text states, ""A catalog of tens of thousands of viruses from human metagenomes reveals hidden associations with chronic diseases."" and later, ""...many thousands of shotgun sequencing runs from human metagenomic samples exist in public databases..."" This indicates that the viruses studied, including the general group represented by 'Caudoviricetes sp.', were found in human metagenomes.",,literature,True,mesophile,,,,False,TMP_results/accessions/DAS96418/library/accession_lit,1,TMP_results/accessions/DAS96418/library/host_lit,10,98.48,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 3.99, ""ClassifyHostMetadata"": 3.48, ""ClassifyHostLiterature"": 2.93, ""ClassifyThermalMetadataVote"": 2.76, ""ClassifyThermalLiteratureVotes"": 2.52, ""ClassifyThermalRangeHostLiterature"": 52.56, ""ClassifyThermalForcedVote"": 4.98}",False,,,34083435.txt,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 0}",TMP_results/accessions/DAS96418/reasoning/reasoning.txt,
gemma4:e4b,DAS89662,Caudoviricetes sp.,"{""uid"": ""2058050592"", ""accession"": ""DAS89662"", ""title"": ""MAG TPA: Protein recA [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 396, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058050592|tpg|DAS89662.1|"", ""isolate"": ""ctmcY14"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Myoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2010-07-29"", ""note"": ""genome binned from sequencing reads available in SRX024087,SRX024087""}",human,species,"The text states, ""A catalog of tens of thousands of viruses from human metagenomes reveals hidden associations with chronic diseases."" and later, ""...many thousands of shotgun sequencing runs from human metagenomic samples exist in public databases..."" This indicates that the viruses studied, including the general group represented by 'Caudoviricetes sp.', were found in human metagenomes.",,literature,True,mesophile,,,,False,TMP_results/accessions/DAS89662/library/accession_lit,1,TMP_results/accessions/DAS89662/library/host_lit,10,80.98,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 4.13, ""ClassifyHostMetadata"": 2.52, ""ClassifyHostLiterature"": 2.93, ""ClassifyThermalMetadataVote"": 2.71, ""ClassifyThermalLiteratureVotes"": 2.52, ""ClassifyThermalRangeHostLiterature"": 37.86, ""ClassifyThermalForcedVote"": 4.36}",False,,,34083435.txt,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 0}",TMP_results/accessions/DAS89662/reasoning/reasoning.txt,
gemma4:e4b,DAS79165,Caudoviricetes sp.,"{""uid"": ""2058039885"", ""accession"": ""DAS79165"", ""title"": ""MAG TPA: Protein recA [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 376, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058039885|tpg|DAS79165.1|"", ""isolate"": ""ctcTc21"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Myoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2015-02-19"", ""note"": ""genome binned from sequencing reads available in SRX877280,SRX877280""}",human,species,"The text states, ""A catalog of tens of thousands of viruses from human metagenomes reveals hidden associations with chronic diseases."" and later, ""...many thousands of shotgun sequencing runs from human metagenomic samples exist in public databases..."" This indicates that the viruses studied, including the general group represented by 'Caudoviricetes sp.', were found in human metagenomes.",,literature,True,mesophile,,,,False,TMP_results/accessions/DAS79165/library/accession_lit,1,TMP_results/accessions/DAS79165/library/host_lit,10,98.41000000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 3.4, ""ClassifyHostMetadata"": 2.61, ""ClassifyHostLiterature"": 2.93, ""ClassifyThermalMetadataVote"": 2.71, ""ClassifyThermalLiteratureVotes"": 2.52, ""ClassifyThermalRangeHostLiterature"": 52.65, ""ClassifyThermalForcedVote"": 5.23}",False,,,34083435.txt,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 0}",TMP_results/accessions/DAS79165/reasoning/reasoning.txt,
gemma4:e4b,DAS65812,Caudoviricetes sp.,"{""uid"": ""2058026254"", ""accession"": ""DAS65812"", ""title"": ""MAG TPA: Protein recA [Caudoviricetes sp.]"", ""organism"": ""Caudoviricetes sp."", ""taxonId"": 2832643, ""sequence_length"": 328, ""create_date"": ""2021/06/26"", ""update_date"": ""2021/06/26"", ""dbsource"": ""insd"", ""extra"": ""gi|2058026254|tpg|DAS65812.1|"", ""isolate"": ""ctALx5"", ""metagenome_source"": ""Human Metagenome"", ""old_name"": ""Podoviridae sp."", ""country"": ""USA"", ""isolation_source"": ""Human metagenome"", ""collection_date"": ""2014-09-04"", ""note"": ""genome binned from sequencing reads available in SRX691556""}",human,species,"The text states, ""A catalog of tens of thousands of viruses from human metagenomes reveals hidden associations with chronic diseases."" and later, ""...many thousands of shotgun sequencing runs from human metagenomic samples exist in public databases..."" This indicates that the viruses studied, including the general group represented by 'Caudoviricetes sp.', were found in human metagenomes.",,literature,True,mesophile,,,,False,TMP_results/accessions/DAS65812/library/accession_lit,1,TMP_results/accessions/DAS65812/library/host_lit,10,97.38000000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""CreateHostLibrary"", ""ClassifyThermalMetadataVote"", ""ClassifyThermalLiteratureVotes"", ""ClassifyThermalRangeHostLiterature"", ""ClassifyThermalForcedVote""]","{""CreateAccessionLibrary"": 3.87, ""ClassifyHostMetadata"": 2.52, ""ClassifyHostLiterature"": 2.93, ""ClassifyThermalMetadataVote"": 2.57, ""ClassifyThermalLiteratureVotes"": 2.52, ""ClassifyThermalRangeHostLiterature"": 52.66, ""ClassifyThermalForcedVote"": 4.37}",False,,,34083435.txt,,"{'thermophile': 0, 'psychrophile': 0, 'mesophile': 2, 'none': 0}",TMP_results/accessions/DAS65812/reasoning/reasoning.txt,
